project_slug,project_name,market_cap_usd,price_usd,total_invested,invest_mcap_ratio,funds_count,fund_slug,fund_name,fund_invested
validation-cloud,Validation Cloud,,,30800000.00000001,,9,metamatic,Metamatic,1666666.6666666667
symbiotic,Symbiotic,,,34800000.0,,4,coinbase-ventures,Coinbase Ventures,14500000.0
symbiotic,Symbiotic,,,34800000.0,,4,pantera-capital,Pantera Capital,14500000.0
symbiotic,Symbiotic,,,34800000.0,,4,paradigm,Paradigm,2900000.0
symbiotic,Symbiotic,,,34800000.0,,4,cyber-fund,cyber Fund,2900000.0
cambrian-network,Cambrian Network,,,5900000.0,,2,blockchain-builders-fund,Blockchain Builders Fund,2950000.0
cambrian-network,Cambrian Network,,,5900000.0,,2,a16zcrypto,a16z crypto CSX,2950000.0
pontem-liquidswap,LSD,,0.00495,5999999.999999998,,11,pantera-capital,Pantera Capital,545454.5454545454
pontem-liquidswap,LSD,,0.00495,5999999.999999998,,11,shima-capital,Shima Capital,545454.5454545454
pontem-liquidswap,LSD,,0.00495,5999999.999999998,,11,altonomy,Altonomy,545454.5454545454
pontem-liquidswap,LSD,,0.00495,5999999.999999998,,11,lightspeed-venture-partners,Lightspeed Venture Partners,545454.5454545454
pontem-liquidswap,LSD,,0.00495,5999999.999999998,,11,kraken-ventures,Kraken,545454.5454545454
pontem-liquidswap,LSD,,0.00495,5999999.999999998,,11,wintermute,Wintermute,545454.5454545454
pontem-liquidswap,LSD,,0.00495,5999999.999999998,,11,aptos,Aptos,545454.5454545454
pontem-liquidswap,LSD,,0.00495,5999999.999999998,,11,faction,Faction,545454.5454545454
pontem-liquidswap,LSD,,0.00495,5999999.999999998,,11,a16z-andreessen-horowitz,Andreessen Horowitz (a16z),545454.5454545454
pontem-liquidswap,LSD,,0.00495,5999999.999999998,,11,coinbase-ventures,Coinbase Ventures,545454.5454545454
pontem-liquidswap,LSD,,0.00495,5999999.999999998,,11,iangels,iAngels,545454.5454545454
fastlane-labs,FastLane Labs,,,5999999.999999999,,18,coinbase-ventures,Coinbase Ventures,333333.3333333333
fastlane-labs,FastLane Labs,,,5999999.999999999,,18,hashkey-capital,HashKey Capital,333333.3333333333
fastlane-labs,FastLane Labs,,,5999999.999999999,,18,robot-ventures,Robot Ventures,333333.3333333333
fastlane-labs,FastLane Labs,,,5999999.999999999,,18,chorus-one,Chorus One,333333.3333333333
fastlane-labs,FastLane Labs,,,5999999.999999999,,18,figment-2,Figment Capital,333333.3333333333
fastlane-labs,FastLane Labs,,,5999999.999999999,,18,kubi-mensah,Kubi Mensah,333333.3333333333
fastlane-labs,FastLane Labs,,,5999999.999999999,,18,dba,DBA,333333.3333333333
fastlane-labs,FastLane Labs,,,5999999.999999999,,18,stephane-gosselin,Stephane Gosselin,333333.3333333333
fastlane-labs,FastLane Labs,,,5999999.999999999,,18,eugene-chen,Eugene Chen,333333.3333333333
fastlane-labs,FastLane Labs,,,5999999.999999999,,18,mike-neuder,Mike Neuder,333333.3333333333
fastlane-labs,FastLane Labs,,,5999999.999999999,,18,matt-cutler,Matt Cutler,333333.3333333333
fastlane-labs,FastLane Labs,,,5999999.999999999,,18,kiln,Kiln,333333.3333333333
fastlane-labs,FastLane Labs,,,5999999.999999999,,18,mallesh-pai,Mallesh Pai,333333.3333333333
fastlane-labs,FastLane Labs,,,5999999.999999999,,18,hyponyms,Hyponyms,333333.3333333333
fastlane-labs,FastLane Labs,,,5999999.999999999,,18,purple,Purple,333333.3333333333
fastlane-labs,FastLane Labs,,,5999999.999999999,,18,doug-colkitt,Doug Colkitt,333333.3333333333
fastlane-labs,FastLane Labs,,,5999999.999999999,,18,isidoros-passadis,Isidoros Passadis,333333.3333333333
fastlane-labs,FastLane Labs,,,5999999.999999999,,18,austin-adams,Austin Adams,333333.3333333333
web3mine,web3mine,,,6000000.0,,2,1kx,1kx,3000000.0
web3mine,web3mine,,,6000000.0,,2,protocol-labs,Protocol Labs,3000000.0
addressable,Addressable,,,6000000.0,,6,fabric-ventures,Fabric Ventures,1000000.0
addressable,Addressable,,,6000000.0,,6,bitkraft-ventures,BITKRAFT Ventures,1000000.0
addressable,Addressable,,,6000000.0,,6,north-island-ventures,North Island Ventures,1000000.0
addressable,Addressable,,,6000000.0,,6,mensch-capital-partners,Mensch Capital Partners,1000000.0
addressable,Addressable,,,6000000.0,,6,karatage,Karatage,1000000.0
addressable,Addressable,,,6000000.0,,6,viola-ventures,Viola Ventures,1000000.0
gevulot,Gevulot,,,6000000.0,,7,variant-fund,Variant,857142.8571428572
gevulot,Gevulot,,,6000000.0,,7,rockawayx,RockawayX,857142.8571428572
gevulot,Gevulot,,,6000000.0,,7,volt-capital,Volt Capital,857142.8571428572
gevulot,Gevulot,,,6000000.0,,7,calvin-liu,Calvin Liu,857142.8571428572
gevulot,Gevulot,,,6000000.0,,7,george-lambeth,George Lambeth,857142.8571428572
gevulot,Gevulot,,,6000000.0,,7,staking-facilities-ventures,Staking Facilities Ventures,857142.8571428572
gevulot,Gevulot,,,6000000.0,,7,marc-boiron,Marc Boiron,857142.8571428572
omega-2,Omega,,,6000000.0,,21,borderless-capital,Borderless Capital,285714.28571428574
omega-2,Omega,,,6000000.0,,21,kronos-research,Kronos Research,285714.28571428574
omega-2,Omega,,,6000000.0,,21,blockchain-com-ventures,Blockchain.com Ventures,285714.28571428574
omega-2,Omega,,,6000000.0,,21,cadenza-capital-management,Cadenza Ventures,285714.28571428574
omega-2,Omega,,,6000000.0,,21,dcf-god,DCF GOD,285714.28571428574
omega-2,Omega,,,6000000.0,,21,popcornkirby,PopcornKirby,285714.28571428574
omega-2,Omega,,,6000000.0,,21,blockchain-founders-fund,Blockchain Founders Fund,285714.28571428574
omega-2,Omega,,,6000000.0,,21,mh-ventures,MH Ventures,285714.28571428574
omega-2,Omega,,,6000000.0,,21,gmoney,gmoney,285714.28571428574
omega-2,Omega,,,6000000.0,,21,xbto-humla-ventures,Humla Ventures,285714.28571428574
omega-2,Omega,,,6000000.0,,21,alphalab-capital,Caladan (Alphalab),285714.28571428574
omega-2,Omega,,,6000000.0,,21,wormhole,Wormhole,285714.28571428574
omega-2,Omega,,,6000000.0,,21,side-door-ventures,Side Door Ventures,285714.28571428574
omega-2,Omega,,,6000000.0,,21,hyperithm,Hyperithm,285714.28571428574
omega-2,Omega,,,6000000.0,,21,bankless,Bankless,285714.28571428574
omega-2,Omega,,,6000000.0,,21,psalion-vc,Psalion VC,285714.28571428574
omega-2,Omega,,,6000000.0,,21,bharat-krymo,Bharat Krymo,285714.28571428574
omega-2,Omega,,,6000000.0,,21,faction,Faction,285714.28571428574
omega-2,Omega,,,6000000.0,,21,xbto-group,XBTO Group,285714.28571428574
omega-2,Omega,,,6000000.0,,21,wave-digital-assets,Wave Digital Assets,285714.28571428574
omega-2,Omega,,,6000000.0,,21,jason-yanowitz,Jason Yanowitz,285714.28571428574
keyring-network,Keyring Network,,,6000000.0,,4,gumi-cryptos-capital,gumi Cryptos Capital,1500000.0
keyring-network,Keyring Network,,,6000000.0,,4,kima-ventures,Kima Ventures,1500000.0
keyring-network,Keyring Network,,,6000000.0,,4,greenfield-capital,Greenfield Capital,1500000.0
keyring-network,Keyring Network,,,6000000.0,,4,motier-ventures,Motier Ventures,1500000.0
star-nest,Star Nest,,,6000000.0,,2,chuangqi-international-limited,Chuangqi International Limited,3000000.0
star-nest,Star Nest,,,6000000.0,,2,doo-group,Doo Group,3000000.0
chainstack,Chainstack,,,6000000.0,,4,sbi-investment-group,SBI Investment (Group),1500000.0
chainstack,Chainstack,,,6000000.0,,4,sygnum,Sygnum,1500000.0
chainstack,Chainstack,,,6000000.0,,4,unicorn-factory-ventures,Unicorn Factory Ventures,1500000.0
chainstack,Chainstack,,,6000000.0,,4,azimut-group,Azimut Group,1500000.0
haruko,Haruko,,,6000000.0,,2,white-star-capital,White Star Capital,3000000.0
haruko,Haruko,,,6000000.0,,2,mmc-ventures,MMC Ventures,3000000.0
ida-2,IDA,,,6000000.0,,12,chorus-one,Chorus One,500000.0
ida-2,IDA,,,6000000.0,,12,snz-holding,SNZ Holding,500000.0
ida-2,IDA,,,6000000.0,,12,hack-vc,Hack VC,500000.0
ida-2,IDA,,,6000000.0,,12,yolo-investments,Yolo Investments,500000.0
ida-2,IDA,,,6000000.0,,12,cmcc-global,CMCC Global,500000.0
ida-2,IDA,,,6000000.0,,12,raj-gokal,Raj Gokal,500000.0
ida-2,IDA,,,6000000.0,,12,gsr-markets-gsr,GSR Markets (GSR),500000.0
ida-2,IDA,,,6000000.0,,12,protagonist,Protagonist,500000.0
ida-2,IDA,,,6000000.0,,12,brinc,Brinc,500000.0
ida-2,IDA,,,6000000.0,,12,anagram-crypto,Anagram Crypto,500000.0
ida-2,IDA,,,6000000.0,,12,hashed,Hashed,500000.0
ida-2,IDA,,,6000000.0,,12,kenetic-capital,Kenetic Capital,500000.0
puffpaw,VAPE,,,6000000.0,,17,hypersphere-ventures,Hypersphere Ventures,352941.17647058825
puffpaw,VAPE,,,6000000.0,,17,the-spartan-group,The Spartan Group,352941.17647058825
puffpaw,VAPE,,,6000000.0,,17,lemniscap,Lemniscap,352941.17647058825
puffpaw,VAPE,,,6000000.0,,17,everest-ventures,Everest Ventures,352941.17647058825
puffpaw,VAPE,,,6000000.0,,17,santiago-roel-santos,Santiago Roel Santos,352941.17647058825
puffpaw,VAPE,,,6000000.0,,17,folius-ventures,Folius Ventures,352941.17647058825
puffpaw,VAPE,,,6000000.0,,17,corner-ventures,Corner Ventures,352941.17647058825
puffpaw,VAPE,,,6000000.0,,17,volt-capital,Volt Capital,352941.17647058825
puffpaw,VAPE,,,6000000.0,,17,meltem-demirors,Meltem Demirors,352941.17647058825
puffpaw,VAPE,,,6000000.0,,17,seed-club-ventures,Seed Club Ventures,352941.17647058825
puffpaw,VAPE,,,6000000.0,,17,nonce-classic,nonce Classic,352941.17647058825
puffpaw,VAPE,,,6000000.0,,17,karatage,Karatage,352941.17647058825
puffpaw,VAPE,,,6000000.0,,17,social-graph-ventures,Social Graph Ventures,352941.17647058825
puffpaw,VAPE,,,6000000.0,,17,rushi-manche,Rushi Manche,352941.17647058825
puffpaw,VAPE,,,6000000.0,,17,panga-capital,Panga Capital,352941.17647058825
puffpaw,VAPE,,,6000000.0,,17,mable-jiang,Mable Jiang,352941.17647058825
puffpaw,VAPE,,,6000000.0,,17,ethan-sun,Ethan Sun,352941.17647058825
smolbound,Smolbound,,,6000000.0,,9,caballeros-capital,Caballeros Capital,666666.6666666666
smolbound,Smolbound,,,6000000.0,,9,rockawayx,RockawayX,666666.6666666666
smolbound,Smolbound,,,6000000.0,,9,play-ventures,Play Ventures,666666.6666666666
smolbound,Smolbound,,,6000000.0,,9,bitkraft-ventures,BITKRAFT Ventures,666666.6666666666
smolbound,Smolbound,,,6000000.0,,9,king-river-capital,King River Capital,666666.6666666666
smolbound,Smolbound,,,6000000.0,,9,anthos-capital,Anthos Capital,666666.6666666666
smolbound,Smolbound,,,6000000.0,,9,arbitrum-foundation,Arbitrum Foundation,666666.6666666666
smolbound,Smolbound,,,6000000.0,,9,zentry,Zentry,666666.6666666666
smolbound,Smolbound,,,6000000.0,,9,gam3girl-ventures,Gam3Girl Ventures,666666.6666666666
daylight,Daylight,,,5999999.999999998,,11,union-square-ventures-usv,Union Square Ventures,545454.5454545454
daylight,Daylight,,,5999999.999999998,,11,framework-ventures,Framework Ventures,545454.5454545454
daylight,Daylight,,,5999999.999999998,,11,1kx,1kx,545454.5454545454
daylight,Daylight,,,5999999.999999998,,11,chapter-one-ventures,Chapter One Ventures,545454.5454545454
daylight,Daylight,,,5999999.999999998,,11,vadim-koleoshkin,Vadim Koleoshkin,545454.5454545454
daylight,Daylight,,,5999999.999999998,,11,evgeny-yurtaev,Evgeny Yurtaev,545454.5454545454
daylight,Daylight,,,5999999.999999998,,11,shreyas-hariharan,Shreyas Hariharan,545454.5454545454
daylight,Daylight,,,5999999.999999998,,11,raz-niv,Raz Niv,545454.5454545454
daylight,Daylight,,,5999999.999999998,,11,corbin-page,Corbin Page,545454.5454545454
daylight,Daylight,,,5999999.999999998,,11,ido-ben-natan,Ido Ben-Natan,545454.5454545454
daylight,Daylight,,,5999999.999999998,,11,nir-kabessa,Nir Kabessa,545454.5454545454
layer,Layer,,,6000000.0,,8,arrington-xrp-arrington-capital,Arrington Capital,750000.0
layer,Layer,,,6000000.0,,8,fabric-ventures,Fabric Ventures,750000.0
layer,Layer,,,6000000.0,,8,1kx,1kx,750000.0
layer,Layer,,,6000000.0,,8,sreeram-kannan,Sreeram Kannan,750000.0
layer,Layer,,,6000000.0,,8,iobc-capital,IOBC Capital,750000.0
layer,Layer,,,6000000.0,,8,paul-taylor,Paul Taylor,750000.0
layer,Layer,,,6000000.0,,8,mike-silagadze,Mike Silagadze,750000.0
layer,Layer,,,6000000.0,,8,rok-kopp,Rok Kopp,750000.0
canyon-network,Canyon Network,,,6000000.0,,4,dedata-technologies,DeData Technologies,1500000.0
canyon-network,Canyon Network,,,6000000.0,,4,dao-venture,DAO Venture,1500000.0
canyon-network,Canyon Network,,,6000000.0,,4,vinci-labs,Vinci Labs,1500000.0
canyon-network,Canyon Network,,,6000000.0,,4,fission-digital-capital,Fission Digital Capital,1500000.0
genius-2,Genius,,,5999999.999999998,,11,avalanche-foundation,Avalanche Foundation,545454.5454545454
genius-2,Genius,,,5999999.999999998,,11,balaji-srinivasan,Balaji Srinivasan,545454.5454545454
genius-2,Genius,,,5999999.999999998,,11,cmcc-global,CMCC Global,545454.5454545454
genius-2,Genius,,,5999999.999999998,,11,flow-traders,Flow Traders,545454.5454545454
genius-2,Genius,,,5999999.999999998,,11,psalion-vc,Psalion VC,545454.5454545454
genius-2,Genius,,,5999999.999999998,,11,the-salt-fund,The SALT Fund,545454.5454545454
genius-2,Genius,,,5999999.999999998,,11,arca,Arca,545454.5454545454
genius-2,Genius,,,5999999.999999998,,11,anthony-scaramucci,Anthony Scaramucci,545454.5454545454
genius-2,Genius,,,5999999.999999998,,11,mav,Mav,545454.5454545454
genius-2,Genius,,,5999999.999999998,,11,mason-versluis,MASON VERSLUIS,545454.5454545454
genius-2,Genius,,,5999999.999999998,,11,scottmelker,ScottMelker,545454.5454545454
naptha-ai,Naptha AI,,,6000000.0,,6,polymorphic-capital,Polymorphic Capital,1000000.0
naptha-ai,Naptha AI,,,6000000.0,,6,gnosis,Gnosis,1000000.0
naptha-ai,Naptha AI,,,6000000.0,,6,seed-club-ventures,Seed Club Ventures,1000000.0
naptha-ai,Naptha AI,,,6000000.0,,6,cyber-fund,cyber Fund,1000000.0
naptha-ai,Naptha AI,,,6000000.0,,6,halo-capital,Halo Capital,1000000.0
naptha-ai,Naptha AI,,,6000000.0,,6,arche-capital,Arche Capital,1000000.0
bethog,BetHog,,,6000000.0,,6,6th-man-ventures,6MV (6th Man Ventures),1000000.0
bethog,BetHog,,,6000000.0,,6,josh-hannah,Josh Hannah,1000000.0
bethog,BetHog,,,6000000.0,,6,will-ventures,Will Ventures,1000000.0
bethog,BetHog,,,6000000.0,,6,bullpen-capital,Bullpen Capital,1000000.0
bethog,BetHog,,,6000000.0,,6,karatage,Karatage,1000000.0
bethog,BetHog,,,6000000.0,,6,advancit-capital,Advancit Capital,1000000.0
acki-nacki,NACKL,,,6000000.0,,5,blockchain-com-ventures,Blockchain.com Ventures,1200000.0
acki-nacki,NACKL,,,6000000.0,,5,kingsway-capital,Kingsway Capital,1200000.0
acki-nacki,NACKL,,,6000000.0,,5,hack-vc,Hack VC,1200000.0
acki-nacki,NACKL,,,6000000.0,,5,k5-global,K5 Global,1200000.0
acki-nacki,NACKL,,,6000000.0,,5,original-capital,Original Capital,1200000.0
fraction-ai,Fraction AI,,,5999999.999999998,,19,symbolic-capital,Symbolic Capital,315789.4736842105
fraction-ai,Fraction AI,,,5999999.999999998,,19,anagram-crypto,Anagram Crypto,315789.4736842105
fraction-ai,Fraction AI,,,5999999.999999998,,19,generativeventures,GenerativeVentures,315789.4736842105
fraction-ai,Fraction AI,,,5999999.999999998,,19,karatage,Karatage,315789.4736842105
fraction-ai,Fraction AI,,,5999999.999999998,,19,oak-grove-ventures,Oak Grove Ventures,315789.4736842105
fraction-ai,Fraction AI,,,5999999.999999998,,19,byzantine-marine,Byzantine Marine,315789.4736842105
fraction-ai,Fraction AI,,,5999999.999999998,,19,michael-heinrich,Michael Heinrich,315789.4736842105
fraction-ai,Fraction AI,,,5999999.999999998,,19,the-spartan-group,The Spartan Group,315789.4736842105
fraction-ai,Fraction AI,,,5999999.999999998,,19,borderless-capital,Borderless Capital,315789.4736842105
fraction-ai,Fraction AI,,,5999999.999999998,,19,kosmos-ventures,Kosmos Ventures,315789.4736842105
fraction-ai,Fraction AI,,,5999999.999999998,,19,sandeep-nailwal,Sandeep Nailwal,315789.4736842105
fraction-ai,Fraction AI,,,5999999.999999998,,19,paka,PAKA,315789.4736842105
fraction-ai,Fraction AI,,,5999999.999999998,,19,illia-polosukhin,Illia Polosukhin,315789.4736842105
fraction-ai,Fraction AI,,,5999999.999999998,,19,foresight-ventures,Foresight Ventures,315789.4736842105
fraction-ai,Fraction AI,,,5999999.999999998,,19,mask-network,Mask Network,315789.4736842105
fraction-ai,Fraction AI,,,5999999.999999998,,19,mh-ventures,MH Ventures,315789.4736842105
fraction-ai,Fraction AI,,,5999999.999999998,,19,cogitent-ventures,Cogitent Ventures,315789.4736842105
fraction-ai,Fraction AI,,,5999999.999999998,,19,next-web-capital,Next Web Capital,315789.4736842105
fraction-ai,Fraction AI,,,5999999.999999998,,19,builder-capital,Builder Capital,315789.4736842105
bitrobot,BitRobot,,,6000000.000000002,,13,fabric-ventures,Fabric Ventures,461538.46153846156
bitrobot,BitRobot,,,6000000.000000002,,13,sfermion,Sfermion,461538.46153846156
bitrobot,BitRobot,,,6000000.000000002,,13,solana-ventures,Solana Ventures,461538.46153846156
bitrobot,BitRobot,,,6000000.000000002,,13,zee-prime-capital,Zee Prime Capital,461538.46153846156
bitrobot,BitRobot,,,6000000.000000002,,13,big-brain-holdings,Big Brain Holdings,461538.46153846156
bitrobot,BitRobot,,,6000000.000000002,,13,raj-gokal,Raj Gokal,461538.46153846156
bitrobot,BitRobot,,,6000000.000000002,,13,anatoly-yakovenko,Anatoly Yakovenko,461538.46153846156
bitrobot,BitRobot,,,6000000.000000002,,13,permanent-ventures,Permanent Ventures,461538.46153846156
bitrobot,BitRobot,,,6000000.000000002,,13,stateless-ventures,Stateless Ventures,461538.46153846156
bitrobot,BitRobot,,,6000000.000000002,,13,tioga-capital-partners,Tioga Capital Partners,461538.46153846156
bitrobot,BitRobot,,,6000000.000000002,,13,protocol-vc,Protocol VC,461538.46153846156
bitrobot,BitRobot,,,6000000.000000002,,13,nim-network,Nim Network,461538.46153846156
bitrobot,BitRobot,,,6000000.000000002,,13,virtuals-protocol,Virtuals Protocol,461538.46153846156
popp,PoPP,,,6000000.0,,10,hg-ventures,HG Ventures,600000.0
popp,PoPP,,,6000000.0,,10,ibc-group,IBC Group,600000.0
popp,PoPP,,,6000000.0,,10,oasis-labs,Oasis Labs,600000.0
popp,PoPP,,,6000000.0,,10,becker-ventures,Becker Ventures,600000.0
popp,PoPP,,,6000000.0,,10,starbase,Starbase,600000.0
popp,PoPP,,,6000000.0,,10,primelink,PrimeLink,600000.0
popp,PoPP,,,6000000.0,,10,blocklike,Blocklike,600000.0
popp,PoPP,,,6000000.0,,10,innoalpha,InnoAlpha,600000.0
popp,PoPP,,,6000000.0,,10,echo3,Echo3,600000.0
popp,PoPP,,,6000000.0,,10,greenwood-global-capital,Greenwood Global Capital,600000.0
hyperdrive,Hyperdrive,,,5999999.999999998,,11,arrington-xrp-arrington-capital,Arrington Capital,545454.5454545454
hyperdrive,Hyperdrive,,,5999999.999999998,,11,delphi-ventures,Delphi Ventures,545454.5454545454
hyperdrive,Hyperdrive,,,5999999.999999998,,11,cms-holdings-llc,CMS Holdings,545454.5454545454
hyperdrive,Hyperdrive,,,5999999.999999998,,11,susquehanna-international-group-sig,Susquehanna International Group (SIG),545454.5454545454
hyperdrive,Hyperdrive,,,5999999.999999998,,11,amber-group,Amber Group,545454.5454545454
hyperdrive,Hyperdrive,,,5999999.999999998,,11,hack-vc,Hack VC,545454.5454545454
hyperdrive,Hyperdrive,,,5999999.999999998,,11,will-price,Will Price,545454.5454545454
hyperdrive,Hyperdrive,,,5999999.999999998,,11,alphalab-capital,Caladan (Alphalab),545454.5454545454
hyperdrive,Hyperdrive,,,5999999.999999998,,11,jez,jez,545454.5454545454
hyperdrive,Hyperdrive,,,5999999.999999998,,11,proof-vc,PROOF VC,545454.5454545454
hyperdrive,Hyperdrive,,,5999999.999999998,,11,taiki-maeda,Taiki Maeda,545454.5454545454
nuconstruct,NuConstruct,,,6000000.0,,5,digital-currency-group-dcg,Digital Currency Group (DCG),1200000.0
nuconstruct,NuConstruct,,,6000000.0,,5,maven-11-capital,Maven 11 Capital,1200000.0
nuconstruct,NuConstruct,,,6000000.0,,5,eden-block,Eden Block,1200000.0
nuconstruct,NuConstruct,,,6000000.0,,5,greenfield-capital,Greenfield Capital,1200000.0
nuconstruct,NuConstruct,,,6000000.0,,5,cyber-fund,cyber Fund,1200000.0
project-11,Project 11,,,6000000.0,,5,variant-fund,Variant,1200000.0
project-11,Project 11,,,6000000.0,,5,castle-island-ventures,Castle Island Ventures,1200000.0
project-11,Project 11,,,6000000.0,,5,quantonation,Quantonation,1200000.0
project-11,Project 11,,,6000000.0,,5,formation,Formation,1200000.0
project-11,Project 11,,,6000000.0,,5,nebular,Nebular,1200000.0
zoot,ZOOT,,,6000000.0,,2,coinfund,CoinFund,3000000.0
zoot,ZOOT,,,6000000.0,,2,griffin-gaming-partners,Griffin Gaming Partners,3000000.0
belfort,Belfort,,,6000000.0,,9,naval-ravikant,Naval Ravikant,666666.6666666666
belfort,Belfort,,,6000000.0,,9,inovia-capital,Inovia Capital,666666.6666666666
belfort,Belfort,,,6000000.0,,9,anagram-crypto,Anagram Crypto,666666.6666666666
belfort,Belfort,,,6000000.0,,9,jeff-dean,Jeff Dean,666666.6666666666
belfort,Belfort,,,6000000.0,,9,syndicate-one,Syndicate One,666666.6666666666
belfort,Belfort,,,6000000.0,,9,credibly-neutral,Credibly Neutral,666666.6666666666
belfort,Belfort,,,6000000.0,,9,protocol-vc,Protocol VC,666666.6666666666
belfort,Belfort,,,6000000.0,,9,vsquared-ventures,Vsquared Ventures,666666.6666666666
belfort,Belfort,,,6000000.0,,9,prototype,Prototype,666666.6666666666
nebx,NebX,,,6000000.0,,1,m2m-capital,M2M capital,6000000.0
4ai,4AI,,,6000000.0,,1,0xlabs,0xLabs,6000000.0
harmonic,Harmonic,,,6000000.0,,1,paradigm,Paradigm,6000000.0
magma-finance,Magma Finance,,,6000000.0,,6,hashkey-capital,HashKey Capital,1000000.0
magma-finance,Magma Finance,,,6000000.0,,6,puzzle-ventures,Puzzle Ventures,1000000.0
magma-finance,Magma Finance,,,6000000.0,,6,sevenx-ventures,SevenX Ventures,1000000.0
magma-finance,Magma Finance,,,6000000.0,,6,snz-holding,SNZ Holding,1000000.0
magma-finance,Magma Finance,,,6000000.0,,6,navi-protocol,NAVI Protocol,1000000.0
magma-finance,Magma Finance,,,6000000.0,,6,topspin-ventures,Topspin Ventures,1000000.0
rails,Rails,,,20200000.0,,5,slow-ventures,Slow Ventures,4350000.0
rails,Rails,,,20200000.0,,5,cmcc-global,CMCC Global,4350000.0
rails,Rails,,,20200000.0,,5,quantstamp,Quantstamp,4350000.0
rails,Rails,,,20200000.0,,5,round-13-digital-asset-fund,Round 13 Digital Asset Fund,4350000.0
rails,Rails,,,20200000.0,,5,kraken-ventures,Kraken,2800000.0
chainml,TheoriqAI,,,6199999.999999999,,7,huobi-ventures,HTX Ventures (previously Huobi Ventures),885714.2857142857
chainml,TheoriqAI,,,6199999.999999999,,7,hypersphere-ventures,Hypersphere Ventures,885714.2857142857
chainml,TheoriqAI,,,6199999.999999999,,7,foresight-ventures,Foresight Ventures,885714.2857142857
chainml,TheoriqAI,,,6199999.999999999,,7,hack-vc,Hack VC,885714.2857142857
chainml,TheoriqAI,,,6199999.999999999,,7,figment-2,Figment Capital,885714.2857142857
chainml,TheoriqAI,,,6199999.999999999,,7,alumni-ventures-group,Alumni Ventures,885714.2857142857
chainml,TheoriqAI,,,6199999.999999999,,7,inception-capital,Inception Capital,885714.2857142857
xp-2,XP,,,6200000.0,,3,blockchange-ventures,Blockchange Ventures,2066666.6666666667
xp-2,XP,,,6200000.0,,3,reflexive-capital,Reflexive Capital,2066666.6666666667
xp-2,XP,,,6200000.0,,3,l1d,L1D,2066666.6666666667
k33,K33,,,6230000.0,,4,klein-group,Klein Group,1557500.0
k33,K33,,,6230000.0,,4,middelborg-invest-as,Middelborg Invest AS,1557500.0
k33,K33,,,6230000.0,,4,modiola-as,Modiola AS,1557500.0
k33,K33,,,6230000.0,,4,tigergutt-invest-as,Tigergutt Invest AS,1557500.0
rise-2,Rise,,,6300000.0,,6,draper-associates,Draper Associates,1050000.0
rise-2,Rise,,,6300000.0,,6,digital-currency-group-dcg,Digital Currency Group (DCG),1050000.0
rise-2,Rise,,,6300000.0,,6,sino-global-capital,Ryze Labs (Sino Global Capital),1050000.0
rise-2,Rise,,,6300000.0,,6,polymorphic-capital,Polymorphic Capital,1050000.0
rise-2,Rise,,,6300000.0,,6,paradigm-shift-capital,Paradigm Shift Capital,1050000.0
rise-2,Rise,,,6300000.0,,6,jam-fund,JAM Fund,1050000.0
mmerch,mmERCH,,,6400000.000000001,,6,flamingo-dao,Flamingo DAO,1066666.6666666667
mmerch,mmERCH,,,6400000.000000001,,6,liberty-city-ventures,Liberty City Ventures,1066666.6666666667
mmerch,mmERCH,,,6400000.000000001,,6,red-dao,Red Dao,1066666.6666666667
mmerch,mmERCH,,,6400000.000000001,,6,seedphrase,Seedphrase,1066666.6666666667
mmerch,mmERCH,,,6400000.000000001,,6,charles-cascarilla,Charles Cascarilla,1066666.6666666667
mmerch,mmERCH,,,6400000.000000001,,6,christie-s-ventures,Christie's Ventures,1066666.6666666667
mesh,Mesh,,,98000000.0,,17,paradigm,Paradigm,10250000.0
mesh,Mesh,,,98000000.0,,17,consensys,ConsenSys,10250000.0
mesh,Mesh,,,98000000.0,,17,yolo-investments,Yolo Investments,10250000.0
mesh,Mesh,,,98000000.0,,17,altair-capital,AltaIR Capital,10250000.0
mesh,Mesh,,,98000000.0,,17,hike-ventures,Hike Ventures,10250000.0
mesh,Mesh,,,98000000.0,,17,quantumlight,QuantumLight,10250000.0
mesh,Mesh,,,98000000.0,,17,opportuna,Opportuna,10250000.0
mesh,Mesh,,,98000000.0,,17,evolution-vc,Evolution VC,10250000.0
mesh,Mesh,,,98000000.0,,17,paypal-ventures,PayPal Ventures,7555555.555555556
mesh,Mesh,,,98000000.0,,17,coinbase-ventures,Coinbase Ventures,1055555.5555555555
mesh,Mesh,,,98000000.0,,17,kingsway-capital,Kingsway Capital,1055555.5555555555
mesh,Mesh,,,98000000.0,,17,mirana-ventures,Mirana Ventures,1055555.5555555555
mesh,Mesh,,,98000000.0,,17,sbi-investment-group,SBI Investment (Group),1055555.5555555555
mesh,Mesh,,,98000000.0,,17,uphold,Uphold,1055555.5555555555
mesh,Mesh,,,98000000.0,,17,moderne-ventures,Moderne Ventures,1055555.5555555555
mesh,Mesh,,,98000000.0,,17,overlook-ventures,Overlook Ventures,1055555.5555555555
mesh,Mesh,,,98000000.0,,17,ce-ventures,CE-Ventures,1055555.5555555555
x10,Extended (prev. X10),,,6499999.999999999,,6,semantic-ventures,Semantic Ventures,1083333.3333333333
x10,Extended (prev. X10),,,6499999.999999999,,6,cherry-ventures,Cherry Ventures,1083333.3333333333
